"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DLY-DUTR-NORMAL","meas_flag_DLY-DUTR-NORMAL","comp_flag_DLY-DUTR-NORMAL","years_DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","meas_flag_DLY-DUTR-STDDEV","comp_flag_DLY-DUTR-STDDEV","years_DLY-DUTR-STDDEV","DLY-PRCP-PCTALL-GE010HI","meas_flag_DLY-PRCP-PCTALL-GE010HI","comp_flag_DLY-PRCP-PCTALL-GE010HI","years_DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE025HI","meas_flag_DLY-PRCP-PCTALL-GE025HI","comp_flag_DLY-PRCP-PCTALL-GE025HI","years_DLY-PRCP-PCTALL-GE025HI","DLY-PRCP-PCTALL-GE050HI","meas_flag_DLY-PRCP-PCTALL-GE050HI","comp_flag_DLY-PRCP-PCTALL-GE050HI","years_DLY-PRCP-PCTALL-GE050HI","DLY-TAVG-NORMAL","meas_flag_DLY-TAVG-NORMAL","comp_flag_DLY-TAVG-NORMAL","years_DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","meas_flag_DLY-TAVG-STDDEV","comp_flag_DLY-TAVG-STDDEV","years_DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","meas_flag_DLY-TMAX-NORMAL","comp_flag_DLY-TMAX-NORMAL","years_DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","meas_flag_DLY-TMAX-STDDEV","comp_flag_DLY-TMAX-STDDEV","years_DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","meas_flag_DLY-TMIN-NORMAL","comp_flag_DLY-TMIN-NORMAL","years_DLY-TMIN-NORMAL","DLY-TMIN-STDDEV","meas_flag_DLY-TMIN-STDDEV","comp_flag_DLY-TMIN-STDDEV","years_DLY-TMIN-STDDEV"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-16","-9.2"," ","R","15","-14.7"," ","R","15","    13.0"," ","S","15","     7.6"," ","S","15","     5.4"," ","S","15","21.6"," ","R","15","-14.8"," ","R","15","25.8"," ","R","15","-15.2"," ","R","15","17.3"," ","R","15","-13.8"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-17","-9.2"," ","R","15","-14.7"," ","R","15","    13.1"," ","S","15","     7.7"," ","S","15","     5.5"," ","S","15","21.6"," ","R","15","-14.9"," ","R","15","25.9"," ","R","15","-15.2"," ","R","15","17.3"," ","R","15","-13.9"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-18","-9.2"," ","R","15","-14.7"," ","R","15","    13.2"," ","S","15","     7.9"," ","S","15","     5.6"," ","S","15","21.7"," ","R","15","-14.9"," ","R","15","25.9"," ","R","15","-15.2"," ","R","15","17.4"," ","R","15","-13.9"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-19","-9.3"," ","R","15","-14.7"," ","R","15","    13.4"," ","S","15","     8.0"," ","S","15","     5.7"," ","S","15","21.7"," ","R","15","-14.9"," ","R","15","26.0"," ","R","15","-15.3"," ","R","15","17.5"," ","R","15","-13.9"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-20","-9.3"," ","R","15","-14.7"," ","R","15","    13.5"," ","S","15","     8.2"," ","S","15","     5.8"," ","S","15","21.8"," ","R","15","-14.9"," ","R","15","26.1"," ","R","15","-15.3"," ","R","15","17.6"," ","R","15","-14.0"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-21","-9.3"," ","R","15","-14.8"," ","R","15","    13.6"," ","S","15","     8.4"," ","S","15","     5.9"," ","S","15","21.9"," ","R","15","-15.0"," ","R","15","26.1"," ","R","15","-15.3"," ","R","15","17.7"," ","R","15","-14.1"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-22","-9.3"," ","R","15","-14.8"," ","R","15","    13.7"," ","S","15","     8.5"," ","S","15","     6.0"," ","S","15","21.9"," ","R","15","-15.1"," ","R","15","26.2"," ","R","15","-15.3"," ","R","15","17.7"," ","R","15","-14.1"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-23","-9.3"," ","R","15","-14.8"," ","R","15","    13.9"," ","S","15","     8.6"," ","S","15","     6.0"," ","S","15","22.1"," ","R","15","-15.1"," ","R","15","26.3"," ","R","15","-15.4"," ","R","15","17.8"," ","R","15","-14.2"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-24","-9.4"," ","R","15","-14.8"," ","R","15","    14.0"," ","S","15","     8.8"," ","S","15","     6.1"," ","S","15","22.1"," ","R","15","-15.1"," ","R","15","26.3"," ","R","15","-15.4"," ","R","15","17.9"," ","R","15","-14.2"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-25","-9.4"," ","R","15","-14.9"," ","R","15","    14.1"," ","S","15","     9.0"," ","S","15","     6.1"," ","S","15","22.2"," ","R","15","-15.2"," ","R","15","26.4"," ","R","15","-15.4"," ","R","15","18.1"," ","R","15","-14.3"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-26","-9.4"," ","R","15","-14.9"," ","R","15","    14.3"," ","S","15","     9.1"," ","S","15","     6.2"," ","S","15","22.3"," ","R","15","-15.2"," ","R","15","26.5"," ","R","15","-15.4"," ","R","15","18.2"," ","R","15","-14.3"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-27","-9.4"," ","R","15","-14.9"," ","R","15","    14.4"," ","S","15","     9.3"," ","S","15","     6.3"," ","S","15","22.4"," ","R","15","-15.2"," ","R","15","26.6"," ","R","15","-15.4"," ","R","15","18.3"," ","R","15","-14.3"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-28","-9.4"," ","R","15","-14.9"," ","R","15","    14.6"," ","S","15","     9.4"," ","S","15","     6.3"," ","S","15","22.5"," ","R","15","-15.2"," ","R","15","26.7"," ","R","15","-15.4"," ","R","15","18.4"," ","R","15","-14.4"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-29","-9.5"," ","R","15","-14.9"," ","R","15","    14.7"," ","S","15","     9.6"," ","S","15","     6.4"," ","S","15","22.6"," ","R","15","-15.2"," ","R","15","26.8"," ","R","15","-15.4"," ","R","15","18.5"," ","R","15","-14.4"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-30","-9.5"," ","R","15","-14.9"," ","R","15","    14.8"," ","S","15","     9.8"," ","S","15","     6.4"," ","S","15","22.7"," ","R","15","-15.3"," ","R","15","26.9"," ","R","15","-15.4"," ","R","15","18.6"," ","R","15","-14.4"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","03-31","-9.6"," ","R","15","-14.9"," ","R","15","    14.9"," ","S","15","    10.0"," ","S","15","     6.5"," ","S","15","22.8"," ","R","15","-15.3"," ","R","15","26.9"," ","R","15","-15.4"," ","R","15","18.7"," ","R","15","-14.4"," ","R","15"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-01","-9.6"," ","R","14","-14.9"," ","R","14","    15.0"," ","S","15","    10.1"," ","S","15","     6.6"," ","S","15","22.9"," ","R","14","-15.3"," ","R","14","27.1"," ","R","15","-15.4"," ","R","15","18.9"," ","R","14","-14.4"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-02","-9.6"," ","R","14","-14.9"," ","R","14","    15.2"," ","S","15","    10.3"," ","S","15","     6.6"," ","S","15","23.1"," ","R","14","-15.3"," ","R","14","27.2"," ","R","15","-15.4"," ","R","15","19.0"," ","R","14","-14.5"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-03","-9.7"," ","R","14","-14.9"," ","R","14","    15.3"," ","S","15","    10.5"," ","S","15","     6.7"," ","S","15","23.2"," ","R","14","-15.3"," ","R","14","27.2"," ","R","15","-15.4"," ","R","15","19.1"," ","R","14","-14.5"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-04","-9.7"," ","R","14","-14.9"," ","R","14","    15.5"," ","S","15","    10.7"," ","S","15","     6.8"," ","S","15","23.3"," ","R","14","-15.3"," ","R","14","27.3"," ","R","15","-15.4"," ","R","15","19.2"," ","R","14","-14.6"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-05","-9.7"," ","R","14","-14.9"," ","R","14","    15.7"," ","S","15","    10.9"," ","S","15","     6.9"," ","S","15","23.4"," ","R","14","-15.4"," ","R","14","27.4"," ","R","15","-15.4"," ","R","15","19.4"," ","R","14","-14.6"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-06","-9.8"," ","R","14","-14.9"," ","R","14","    15.9"," ","S","15","    11.1"," ","S","15","     7.0"," ","S","15","23.5"," ","R","14","-15.4"," ","R","14","27.5"," ","R","15","-15.5"," ","R","15","19.5"," ","R","14","-14.6"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-07","-9.8"," ","R","14","-14.9"," ","R","14","    16.1"," ","S","15","    11.4"," ","S","15","     7.1"," ","S","15","23.6"," ","R","14","-15.4"," ","R","14","27.6"," ","R","15","-15.5"," ","R","15","19.6"," ","R","14","-14.6"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-08","-9.8"," ","R","14","-14.9"," ","R","14","    16.3"," ","S","15","    11.6"," ","S","15","     7.2"," ","S","15","23.7"," ","R","14","-15.4"," ","R","14","27.7"," ","R","15","-15.5"," ","R","15","19.8"," ","R","14","-14.6"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-09","-9.8"," ","R","14","-14.9"," ","R","14","    16.5"," ","S","15","    11.8"," ","S","15","     7.3"," ","S","15","23.8"," ","R","14","-15.4"," ","R","14","27.8"," ","R","15","-15.5"," ","R","15","19.9"," ","R","14","-14.7"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-10","-9.9"," ","R","14","-14.9"," ","R","14","    16.8"," ","S","15","    12.0"," ","S","15","     7.4"," ","S","15","23.9"," ","R","14","-15.5"," ","R","14","27.9"," ","R","15","-15.5"," ","R","15","20.0"," ","R","14","-14.7"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-11","-9.9"," ","R","14","-14.9"," ","R","14","    17.0"," ","S","15","    12.3"," ","S","15","     7.5"," ","S","15","24.1"," ","R","14","-15.5"," ","R","14","27.9"," ","R","15","-15.5"," ","R","15","20.1"," ","R","14","-14.7"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-12","-9.9"," ","R","14","-14.9"," ","R","14","    17.2"," ","S","15","    12.5"," ","S","15","     7.7"," ","S","15","24.1"," ","R","14","-15.5"," ","R","14","28.1"," ","R","15","-15.5"," ","R","15","20.2"," ","R","14","-14.7"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-13","-10.0"," ","R","14","-14.9"," ","R","14","    17.4"," ","S","15","    12.7"," ","S","15","     7.8"," ","S","15","24.2"," ","R","14","-15.6"," ","R","14","28.1"," ","R","15","-15.6"," ","R","15","20.3"," ","R","14","-14.8"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-14","-10.1"," ","R","14","-14.9"," ","R","14","    17.6"," ","S","15","    12.9"," ","S","15","     7.8"," ","S","15","24.3"," ","R","14","-15.6"," ","R","14","28.2"," ","R","15","-15.6"," ","R","15","20.4"," ","R","14","-14.8"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-15","-10.1"," ","R","14","-14.9"," ","R","14","    17.8"," ","S","15","    13.0"," ","S","15","     7.9"," ","S","15","24.4"," ","R","14","-15.6"," ","R","14","28.3"," ","R","15","-15.6"," ","R","15","20.6"," ","R","14","-14.8"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-16","-10.1"," ","R","14","-14.9"," ","R","14","    18.0"," ","S","15","    13.2"," ","S","15","     8.0"," ","S","15","24.5"," ","R","14","-15.6"," ","R","14","28.3"," ","R","15","-15.6"," ","R","15","20.7"," ","R","14","-14.8"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-17","-10.1"," ","R","14","-14.9"," ","R","14","    18.2"," ","S","15","    13.4"," ","S","15","     8.1"," ","S","15","24.6"," ","R","14","-15.7"," ","R","14","28.4"," ","R","15","-15.6"," ","R","15","20.7"," ","R","14","-14.9"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-18","-10.2"," ","R","14","-14.9"," ","R","14","    18.4"," ","S","15","    13.5"," ","S","15","     8.2"," ","S","15","24.7"," ","R","14","-15.7"," ","R","14","28.4"," ","R","15","-15.6"," ","R","15","20.8"," ","R","14","-14.9"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-19","-10.2"," ","R","14","-14.9"," ","R","14","    18.7"," ","S","15","    13.7"," ","S","15","     8.3"," ","S","15","24.7"," ","R","14","-15.7"," ","R","14","28.5"," ","R","15","-15.6"," ","R","15","20.9"," ","R","14","-14.9"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-20","-10.2"," ","R","14","-14.9"," ","R","14","    18.9"," ","S","15","    13.9"," ","S","15","     8.5"," ","S","15","24.8"," ","R","14","-15.7"," ","R","14","28.6"," ","R","15","-15.6"," ","R","15","21.0"," ","R","14","-14.9"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-21","-10.2"," ","R","14","-14.9"," ","R","14","    19.1"," ","S","15","    14.1"," ","S","15","     8.6"," ","S","15","24.8"," ","R","14","-15.7"," ","R","14","28.6"," ","R","15","-15.6"," ","R","15","21.1"," ","R","14","-14.9"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-22","-10.3"," ","R","14","-14.9"," ","R","14","    19.4"," ","S","15","    14.3"," ","S","15","     8.8"," ","S","15","24.9"," ","R","14","-15.8"," ","R","14","28.7"," ","R","15","-15.7"," ","R","15","21.1"," ","R","14","-15.0"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-23","-10.3"," ","R","14","-14.9"," ","R","14","    19.6"," ","S","15","    14.5"," ","S","15","     8.9"," ","S","15","24.9"," ","R","14","-15.8"," ","R","14","28.7"," ","R","15","-15.7"," ","R","15","21.2"," ","R","14","-15.0"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-24","-10.3"," ","R","14","-14.9"," ","R","14","    19.8"," ","S","15","    14.7"," ","S","15","     9.1"," ","S","15","25.0"," ","R","14","-15.8"," ","R","14","28.7"," ","R","15","-15.7"," ","R","15","21.3"," ","R","14","-15.0"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-25","-10.3"," ","R","14","-14.9"," ","R","14","    20.1"," ","S","15","    14.8"," ","S","15","     9.3"," ","S","15","25.1"," ","R","14","-15.8"," ","R","14","28.7"," ","R","15","-15.7"," ","R","15","21.3"," ","R","14","-15.1"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-26","-10.4"," ","R","14","-14.9"," ","R","14","    20.3"," ","S","15","    15.0"," ","S","15","     9.4"," ","S","15","25.1"," ","R","14","-15.8"," ","R","14","28.8"," ","R","15","-15.7"," ","R","15","21.4"," ","R","14","-15.1"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-27","-10.4"," ","R","14","-14.9"," ","R","14","    20.6"," ","S","15","    15.2"," ","S","15","     9.6"," ","S","15","25.1"," ","R","14","-15.9"," ","R","14","28.8"," ","R","15","-15.8"," ","R","15","21.4"," ","R","14","-15.1"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-28","-10.4"," ","R","14","-14.9"," ","R","14","    21.0"," ","S","15","    15.5"," ","S","15","     9.8"," ","S","15","25.1"," ","R","14","-15.9"," ","R","14","28.8"," ","R","15","-15.8"," ","R","15","21.4"," ","R","14","-15.1"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-29","-10.4"," ","R","14","-14.9"," ","R","14","    21.3"," ","S","15","    15.7"," ","S","15","    10.0"," ","S","15","25.2"," ","R","14","-15.9"," ","R","14","28.8"," ","R","15","-15.8"," ","R","15","21.5"," ","R","14","-15.2"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","04-30","-10.4"," ","R","14","-15.0"," ","R","14","    21.7"," ","S","15","    16.0"," ","S","15","    10.3"," ","S","15","25.2"," ","R","14","-15.9"," ","R","14","28.8"," ","R","15","-15.8"," ","R","15","21.5"," ","R","14","-15.2"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-01","-10.4"," ","R","14","-15.0"," ","R","14","    22.0"," ","S","15","    16.2"," ","S","15","    10.5"," ","S","15","25.2"," ","R","14","-16.0"," ","R","14","28.9"," ","R","15","-15.8"," ","R","15","21.6"," ","R","14","-15.2"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-02","-10.5"," ","R","14","-15.0"," ","R","14","    22.4"," ","S","15","    16.4"," ","S","15","    10.7"," ","S","15","25.2"," ","R","14","-16.0"," ","R","14","28.9"," ","R","15","-15.9"," ","R","15","21.6"," ","R","14","-15.2"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-03","-10.5"," ","R","14","-15.0"," ","R","14","    22.7"," ","S","15","    16.6"," ","S","15","    10.9"," ","S","15","25.3"," ","R","14","-16.1"," ","R","14","28.9"," ","R","15","-15.9"," ","R","15","21.6"," ","R","14","-15.3"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-04","-10.5"," ","R","14","-15.1"," ","R","14","    23.0"," ","S","15","    16.8"," ","S","15","    11.1"," ","S","15","25.3"," ","R","14","-16.1"," ","R","14","28.9"," ","R","15","-15.9"," ","R","15","21.7"," ","R","14","-15.3"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-05","-10.6"," ","R","14","-15.1"," ","R","14","    23.4"," ","S","15","    17.0"," ","S","15","    11.3"," ","S","15","25.3"," ","R","14","-16.1"," ","R","14","28.9"," ","R","15","-15.9"," ","R","15","21.7"," ","R","14","-15.3"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-06","-10.6"," ","R","14","-15.1"," ","R","14","    23.8"," ","S","15","    17.2"," ","S","15","    11.5"," ","S","15","25.3"," ","R","14","-16.1"," ","R","14","28.9"," ","R","15","-15.9"," ","R","15","21.7"," ","R","14","-15.4"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-07","-10.6"," ","R","14","-15.1"," ","R","14","    24.1"," ","S","15","    17.4"," ","S","15","    11.6"," ","S","15","25.3"," ","R","14","-16.2"," ","R","14","28.9"," ","R","15","-16.0"," ","R","15","21.7"," ","R","14","-15.4"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-08","-10.6"," ","R","14","-15.1"," ","R","14","    24.5"," ","S","15","    17.6"," ","S","15","    11.8"," ","S","15","25.3"," ","R","14","-16.2"," ","R","14","28.9"," ","R","15","-16.0"," ","R","15","21.7"," ","R","14","-15.4"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-09","-10.6"," ","R","14","-15.2"," ","R","14","    24.9"," ","S","15","    17.9"," ","S","15","    12.0"," ","S","15","25.4"," ","R","14","-16.2"," ","R","14","28.9"," ","R","15","-16.1"," ","R","15","21.8"," ","R","14","-15.5"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-10","-10.6"," ","R","14","-15.2"," ","R","14","    25.3"," ","S","15","    18.1"," ","S","15","    12.2"," ","S","15","25.4"," ","R","14","-16.3"," ","R","14","29.0"," ","R","15","-16.1"," ","R","15","21.8"," ","R","14","-15.6"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-11","-10.6"," ","R","14","-15.2"," ","R","14","    25.8"," ","S","15","    18.4"," ","S","15","    12.4"," ","S","15","25.4"," ","R","14","-16.3"," ","R","14","29.0"," ","R","15","-16.1"," ","R","15","21.8"," ","R","14","-15.6"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-12","-10.6"," ","R","14","-15.3"," ","R","14","    26.3"," ","S","15","    18.8"," ","S","15","    12.6"," ","S","15","25.4"," ","R","14","-16.3"," ","R","14","29.0"," ","R","15","-16.1"," ","R","15","21.8"," ","R","14","-15.6"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-13","-10.7"," ","R","14","-15.3"," ","R","14","    26.8"," ","S","15","    19.2"," ","S","15","    12.9"," ","S","15","25.4"," ","R","14","-16.3"," ","R","14","29.0"," ","R","15","-16.1"," ","R","15","21.9"," ","R","14","-15.6"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-14","-10.7"," ","R","14","-15.3"," ","R","14","    27.4"," ","S","15","    19.6"," ","S","15","    13.2"," ","S","15","25.5"," ","R","14","-16.3"," ","R","14","29.1"," ","R","15","-16.1"," ","R","15","21.9"," ","R","14","-15.7"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-15","-10.7"," ","R","14","-15.4"," ","R","14","    28.0"," ","S","15","    20.0"," ","S","15","    13.4"," ","S","15","25.5"," ","R","14","-16.3"," ","R","14","29.1"," ","R","15","-16.2"," ","R","15","21.9"," ","R","14","-15.7"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-16","-10.7"," ","R","14","-15.4"," ","R","14","    28.5"," ","S","15","    20.3"," ","S","15","    13.7"," ","S","15","25.6"," ","R","14","-16.4"," ","R","14","29.1"," ","R","15","-16.2"," ","R","15","22.0"," ","R","14","-15.7"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-17","-10.7"," ","R","14","-15.4"," ","R","14","    28.9"," ","S","15","    20.6"," ","S","15","    13.8"," ","S","15","25.6"," ","R","14","-16.4"," ","R","14","29.1"," ","R","15","-16.2"," ","R","15","22.1"," ","R","14","-15.8"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-18","-10.7"," ","R","14","-15.4"," ","R","14","    29.4"," ","S","15","    20.9"," ","S","15","    14.0"," ","S","15","25.6"," ","R","14","-16.4"," ","R","14","29.2"," ","R","15","-16.2"," ","R","15","22.1"," ","R","14","-15.8"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-19","-10.7"," ","R","14","-15.5"," ","R","14","    29.8"," ","S","15","    21.2"," ","S","15","    14.2"," ","S","15","25.7"," ","R","14","-16.4"," ","R","14","29.2"," ","R","15","-16.2"," ","R","15","22.2"," ","R","14","-15.8"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-20","-10.7"," ","R","14","-15.6"," ","R","14","    30.2"," ","S","15","    21.4"," ","S","15","    14.3"," ","S","15","25.7"," ","R","14","-16.4"," ","R","14","29.3"," ","R","15","-16.2"," ","R","15","22.2"," ","R","14","-15.9"," ","R","14"
"USC00084050","HOLLYWOOD, FL US"," 26.0281"," -80.1342","   2.7","05-21","-10.7"," ","R","14","-15.6"," ","R","14","    30.6"," ","S","15","    21.6"," ","S","15","    14.4"," ","S","15","25.8"," ","R","14","-16.4"," ","R","14","29.3"," ","R","15","-16.2"," ","R","15","22.3"," ","R","14","-15.9"," ","R","14"
